event_id,timestamp,event_type,source_ip,user_agent,endpoint,http_method,query_params,username,auth_result,failure_reason,dest_port,protocol,connection_result,response_code,response_time_ms
ab68f5ae-d2b5-411a-8d69-3b93799757d8,2024-12-01T00:42:56.134308Z,HTTP_REQUEST,192.168.1.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/api/comments,GET,q=javascript:eval(atob('ZG9jdW1lbnQubG9jYXRpb24=')),,,,,,,200,135
737ca2e0-5977-4c69-aeee-cda9fa9482f7,2024-12-01T00:44:40.288121Z,HTTP_REQUEST,10.0.0.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/api/products,GET,,,,,,,,204,390
1cbdc1d2-4ed8-4cb1-a230-b30f46fb7d07,2024-12-01T00:48:26.068379Z,HTTP_REQUEST,192.168.1.101,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/login,GET,,,,,,,,201,188
7e1d5d85-3938-4694-98b2-990278738a0e,2024-12-01T00:53:26.167602Z,HTTP_REQUEST,10.0.0.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/users,GET,,,,,,,,201,398
d7acca20-7ec0-4bb2-a521-6dad3dffc003,2024-12-01T00:55:03.241396Z,HTTP_REQUEST,172.16.0.13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/home,GET,,,,,,,,201,54
7b43c005-deb6-4e2d-9d5e-73716a31c17d,2024-12-01T00:59:46.785109Z,AUTH_ATTEMPT,10.0.0.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,POST,,stephanie.lewis,SUCCESS,,,,,200,151
f4ddc658-fda7-4b35-a493-2573dac25482,2024-12-01T01:03:07.559584Z,HTTP_REQUEST,10.0.0.54,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,GET,,,,,,,,201,22
1257e71f-19d0-4b7f-af79-cb48b746ee26,2024-12-01T01:06:17.524531Z,AUTH_ATTEMPT,192.168.1.104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/login,POST,,emily.davis,SUCCESS,,,,,200,109
710dad4f-0324-4f8a-b5b3-a2cb9ad49f74,2024-12-01T01:10:09.550313Z,HTTP_REQUEST,192.168.1.103,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/settings,GET,,,,,,,,200,264
6dd82f64-6e37-41a2-808e-6242ea6c292d,2024-12-01T01:14:42.201600Z,HTTP_REQUEST,103.75.201.4,curl/7.68.0,/api/ping,GET,host=localhost; cat /etc/passwd,,,,,,,500,4284
bb23bd8e-0679-4c9c-a2ce-f612e06f8408,2024-12-01T01:14:59.769235Z,HTTP_REQUEST,172.16.0.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/orders,GET,,,,,,,,204,98
773f1df0-0c63-44ce-9d97-621d820b5aee,2024-12-01T01:15:26.075391Z,AUTH_ATTEMPT,192.168.1.104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/login,POST,,amanda.taylor,SUCCESS,,,,,200,214
46a14d95-2453-482b-abd7-c86e17eb5729,2024-12-01T01:20:09.007737Z,HTTP_REQUEST,10.0.0.54,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/api/reports,POST,,,,,,,,201,375
3fcc6bfa-1d79-4cd8-83a1-3f8f6e34c8f8,2024-12-01T01:25:39.070860Z,HTTP_REQUEST,192.168.1.101,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/about,GET,,,,,,,,200,163
fd575c8d-245e-4d78-a68a-e3981c3986d7,2024-12-01T01:26:58.699399Z,HTTP_REQUEST,172.16.0.13,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/api/dashboard,GET,,,,,,,,204,375
348fff9f-9605-4f28-8b6b-0405ce41c2f2,2024-12-01T01:28:34.193951Z,AUTH_ATTEMPT,10.0.0.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,POST,,jennifer.white,SUCCESS,,,,,200,227
3b5329ec-55d9-4598-9827-85d6d855452e,2024-12-01T01:29:35.835445Z,HTTP_REQUEST,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/notifications,GET,,,,,,,,204,51
3b29c559-c4ae-4e16-80f8-a56b72b93a50,2024-12-01T01:33:40.541141Z,AUTH_ATTEMPT,172.16.0.12,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/login,POST,,matthew.robinson,SUCCESS,,,,,200,204
0a483c0d-9dc8-4f9c-b69c-6c15ab7b744f,2024-12-01T01:37:02.506239Z,HTTP_REQUEST,192.168.1.104,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/api/orders,GET,,,,,,,,200,259
b3a26b55-6343-4b3e-bcfa-cee74b4f6b99,2024-12-01T01:39:47.465258Z,HTTP_REQUEST,172.16.0.10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/reports,GET,,,,,,,,200,337
51624ae1-9386-4c16-8351-e576be6418ff,2024-12-01T01:42:37.574727Z,AUTH_ATTEMPT,172.16.0.13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/login,POST,,stephanie.lewis,SUCCESS,,,,,200,168
d0e21407-a10f-4212-bde3-f3fd82564595,2024-12-01T01:43:00.667049Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,64124,UDP,OPEN,,40
a0830005-9efb-4d6a-9fc9-d4e5b8fdab77,2024-12-01T01:43:10.925199Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,54316,UDP,OPEN,,54
810ee902-66c2-4784-98ea-81d7838ef226,2024-12-01T01:43:11.203852Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,53875,TCP,REFUSED,,8
976cb02f-2fb1-43e5-876c-f2a322019343,2024-12-01T01:43:15.917759Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,58028,TCP,REFUSED,,69
400ed126-80d3-40fb-b7bd-6ad2f507b8ff,2024-12-01T01:43:20.915847Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,57391,UDP,TIMEOUT,,98
ea5a8f34-1c25-4728-9f9b-1ff45a9f103a,2024-12-01T01:43:33.048772Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,57967,UDP,TIMEOUT,,24
d0c07bef-47cd-4591-9425-56a02c56817c,2024-12-01T01:43:36.532156Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,46815,TCP,TIMEOUT,,44
d2f2f023-783a-4907-82b3-ccdd6b1fe646,2024-12-01T01:43:42.055599Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,4427,UDP,REFUSED,,72
ba0cb6bc-76c1-4954-97e8-09c67629dfe8,2024-12-01T01:43:50.189866Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,57755,UDP,REFUSED,,18
81a6c628-bf84-42c0-b9f2-d53295215835,2024-12-01T01:43:52.305399Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,47701,UDP,REFUSED,,89
a29191d0-012c-4d25-9886-8979a87406de,2024-12-01T01:44:05.267474Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,29979,UDP,TIMEOUT,,56
3ea967cd-1e37-49fb-bf2e-bf4a4f8f6638,2024-12-01T01:44:13.657915Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,64661,TCP,TIMEOUT,,54
87dd7840-10f2-4de1-9461-44099c776d11,2024-12-01T01:44:22.846005Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,56478,TCP,RESET,,9
89335589-2327-47fd-b4ed-c6168c2ea997,2024-12-01T01:44:27.925794Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,42941,UDP,RESET,,14
a21eb12e-bd7e-4259-9f19-eb9497c2fc0e,2024-12-01T01:44:34.751307Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,44640,TCP,REFUSED,,59
3a956d80-2dea-486d-9fee-5f36eee26255,2024-12-01T01:44:34.783661Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,23022,TCP,REFUSED,,27
9d48a9fb-a946-4327-9971-7a31a96403ae,2024-12-01T01:44:36.292687Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,22910,UDP,OPEN,,33
c7e27449-2aa2-4d49-a73b-83407ffa305a,2024-12-01T01:44:37.323754Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,4604,TCP,REFUSED,,12
39833e9b-5a3f-4a65-ad82-5b5bdd46f514,2024-12-01T01:44:37.647228Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,35880,UDP,TIMEOUT,,42
4db4452d-240f-48e9-98d8-d231876d8eb6,2024-12-01T01:44:56.020954Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,64487,UDP,RESET,,71
b0b1c095-d512-4d02-8730-bdf4c41b01e6,2024-12-01T01:45:08.481442Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,52098,UDP,REFUSED,,94
862263eb-254e-485d-959a-c5273ffd76f4,2024-12-01T01:45:10.345143Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,40149,UDP,TIMEOUT,,42
a26f4897-7e69-4b57-91f4-68735c8e1282,2024-12-01T01:45:10.640704Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,59108,UDP,REFUSED,,4
1ba527c6-6f7e-49b3-984b-0a2794d3b6a2,2024-12-01T01:45:29.966132Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,47506,TCP,RESET,,47
0862e99e-27f0-44ba-b848-8dc9a4d328b5,2024-12-01T01:45:35.262577Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,48829,TCP,RESET,,72
0ba040ec-b25b-4c4b-a20b-bb86230de9b2,2024-12-01T01:45:44.357695Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,46824,TCP,OPEN,,36
58d90f33-3eb4-4846-acfc-9e7349b400e8,2024-12-01T01:45:52.320251Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,20746,TCP,TIMEOUT,,91
4dee2935-5c39-461d-955d-e7a9e8d6f423,2024-12-01T01:45:52.740061Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,43448,UDP,RESET,,6
be502f0e-5b5e-4d34-bdc0-d607b827606a,2024-12-01T01:45:53.817836Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,60775,TCP,RESET,,76
04d65ec4-af62-4298-a545-8a417cf65e0b,2024-12-01T01:45:59.388314Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,57922,UDP,OPEN,,62
11bf58bf-b4e7-48ed-b9c9-a8907580f382,2024-12-01T01:46:01.760986Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,41564,TCP,REFUSED,,12
ec193838-36d0-4879-93cf-62ed6d1f9f33,2024-12-01T01:46:04.185588Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,995,UDP,OPEN,,6
50ef2121-d097-451c-b029-eca01140fc0b,2024-12-01T01:46:18.625343Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,28851,UDP,OPEN,,1
e6b5111b-47e1-4b56-8fc1-5e373634d8ee,2024-12-01T01:46:20.492309Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,42172,TCP,OPEN,,50
2e7888f3-a03a-4cce-9000-540cc7a67db8,2024-12-01T01:46:23.045106Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,33636,UDP,OPEN,,11
27b23403-b85c-4629-914e-ab7fd1f59d5f,2024-12-01T01:46:24.284521Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,37722,TCP,REFUSED,,28
644fd16c-bab4-4ffd-ba14-9faadf1fd444,2024-12-01T01:46:40.144678Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,48964,UDP,RESET,,65
9cb286f0-3f74-4898-914a-538eecddbc5f,2024-12-01T01:46:54.074373Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,59095,TCP,OPEN,,21
93a12db2-ce69-495d-a33e-5728105a1d95,2024-12-01T01:46:55.451538Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,64336,TCP,OPEN,,30
8ebd96bc-d0fb-4221-bc2a-c23c97826ad7,2024-12-01T01:46:56.781969Z,AUTH_ATTEMPT,10.0.0.53,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/login,POST,,robert.anderson,SUCCESS,,,,,200,142
35e7b857-7854-4549-ae55-66086ca52767,2024-12-01T01:46:58.420782Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,63071,TCP,RESET,,45
b9872932-7af4-4b11-9f7a-fbcf2df6515b,2024-12-01T01:47:02.616516Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,4939,TCP,RESET,,100
dcb4c04f-97d3-4ccd-97cd-98f335a3fb1d,2024-12-01T01:47:09.692823Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,56352,UDP,REFUSED,,25
667bff3d-215f-4e89-8028-84a510b2b4c8,2024-12-01T01:47:17.523113Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,52853,TCP,REFUSED,,43
694af83a-c07c-402b-83f3-db66d448cbf9,2024-12-01T01:47:18.667700Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,53379,UDP,OPEN,,77
1ea94e27-2033-440e-be9c-376a08d84f81,2024-12-01T01:47:22.203123Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,59544,UDP,REFUSED,,16
3a853ecb-078c-4bc4-acc1-ff723eb67064,2024-12-01T01:47:24.289007Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,40608,TCP,TIMEOUT,,1
c28ce7c2-eab9-4911-a9df-b37596e8da08,2024-12-01T01:47:34.718819Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,7725,TCP,OPEN,,81
6b5e6f8d-1393-4a1c-8572-921f3efde030,2024-12-01T01:47:44.372067Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,24623,UDP,TIMEOUT,,22
962b105c-9c6b-46b8-8da7-fb1978a66e85,2024-12-01T01:47:45.135008Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,391,TCP,REFUSED,,89
e48ef067-8824-4f8b-b50f-72c7e526db54,2024-12-01T01:47:52.942674Z,CONNECTION_ATTEMPT,193.32.162.159,,,,,,,,49848,UDP,RESET,,13
29e8b1bf-f4b9-4d63-a6e7-a08720d5e7f6,2024-12-01T01:51:30.539921Z,AUTH_ATTEMPT,172.16.0.10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/logout,POST,,james.jackson,LOGOUT,,,,,200,41
08b7ea18-b0a3-48eb-9beb-db4449251187,2024-12-01T01:52:20.152342Z,HTTP_REQUEST,10.0.0.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/settings,GET,,,,,,,,200,322
de76582f-de73-49ad-9ed2-d9459899bfa8,2024-12-01T01:57:46.063536Z,HTTP_REQUEST,192.168.1.104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/api/search,GET,,,,,,,,201,179
041b2a61-73c3-48d1-b24f-8aa5c33939b6,2024-12-01T02:01:02.364287Z,HTTP_REQUEST,172.16.0.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/search,GET,,,,,,,,204,280
5a9cd9f5-b1ae-4445-99b4-793cd44ec7af,2024-12-01T02:04:24.453506Z,HTTP_REQUEST,172.16.0.14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/logout,POST,,,,,,,,204,269
74da78b1-4f0d-45b6-81c7-0b3a1eca6c3a,2024-12-01T02:05:32.057308Z,HTTP_REQUEST,192.168.1.100,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/home,GET,,,,,,,,200,272
5bc8dcbd-dfbd-49a9-aedd-008781ae3ff0,2024-12-01T02:09:48.604597Z,HTTP_REQUEST,10.0.0.53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/docs,GET,,,,,,,,200,370
390517e2-ff6a-4ef1-9353-ecfccc9c33b4,2024-12-01T02:14:08.674009Z,HTTP_REQUEST,10.0.0.53,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/help,POST,,,,,,,,201,354
34704060-0504-44d4-8720-650aa8b700b6,2024-12-01T02:16:26.119498Z,HTTP_REQUEST,172.16.0.11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/analytics,GET,,,,,,,,204,81
4adc053f-9098-429a-b1e2-8a8ffcc348a4,2024-12-01T02:18:57.610387Z,HTTP_REQUEST,192.168.1.101,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/logout,GET,,,,,,,,201,388
614b7fc3-5d14-4033-bf4e-78434d64a8fb,2024-12-01T02:20:11.189143Z,HTTP_REQUEST,89.248.167.131,sqlmap/1.7.2#stable (https://sqlmap.org),/api/search,POST,id=' AND SLEEP(5) --,,,,,,,200,1998
5591e7c7-6c5f-4683-9163-d72ebcd41759,2024-12-01T02:20:26.387644Z,HTTP_REQUEST,10.0.0.54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/login,GET,,,,,,,,201,231
082fb5b3-faef-4a14-be1e-fa3694f7c7c8,2024-12-01T02:22:37.727822Z,HTTP_REQUEST,192.168.1.100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/logout,GET,,,,,,,,200,333
a0cf37f0-e75e-42d0-a7c2-c0e8e50a75ae,2024-12-01T02:24:47.471906Z,HTTP_REQUEST,195.54.160.149,sqlmap/1.7.2#stable (https://sqlmap.org),/api/keys,GET,,,,,,,,200,30
dc11f685-a046-40cf-b2ef-f37f3214ff24,2024-12-01T02:26:40.913146Z,AUTH_ATTEMPT,10.0.0.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/logout,POST,,mike.wilson,LOGOUT,,,,,200,89
be0cbc94-d424-4afd-92e6-3c722443f03c,2024-12-01T02:28:56.475282Z,HTTP_REQUEST,10.0.0.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/about,POST,,,,,,,,200,69
6ef32858-e3fe-483c-9046-ecd285cf1456,2024-12-01T02:33:48.349224Z,HTTP_REQUEST,10.0.0.53,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/reports,GET,,,,,,,,200,23
369a02de-4b09-450b-8a21-ad8f83927ae7,2024-12-01T02:34:49.811761Z,HTTP_REQUEST,172.16.0.11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/reports,GET,,,,,,,,200,204
81d78935-a756-4124-837c-30cc4401bb30,2024-12-01T02:38:13.696698Z,HTTP_REQUEST,192.168.1.104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/api/orders,POST,,,,,,,,200,105
fdfc924b-0562-4a0b-97b9-8ae6a05055b5,2024-12-01T02:42:55.684934Z,HTTP_REQUEST,172.16.0.11,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/api/notifications,GET,,,,,,,,204,102
ce800a02-5f16-4b26-8050-5c1b5175665c,2024-12-01T02:45:12.758930Z,HTTP_REQUEST,192.168.1.100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/api/products,POST,,,,,,,,200,258
8e09cd74-35b3-4783-b530-f7ee6ec056b2,2024-12-01T02:47:31.068967Z,HTTP_REQUEST,10.0.0.50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/api/products,POST,,,,,,,,200,350
